1.488366634884599307e+03,1.465102327566449731e+03,1.514484541530601580e-01,1.595416145184536390e+03,1.443753869835907381e+03,6.183574668743774261e-02
1.486802798666658646e+03,1.433003179543829674e+03,4.074635728447698058e-03,1.488154764980133223e+03,1.550499234043720662e+03,1.249747436959980085e-01
1.523553395693863422e+03,1.478505848789317497e+03,1.244165399877828898e-01,1.463654561095790314e+03,1.421375916878713724e+03,6.800510389269957823e-02
1.502627648510878089e+03,1.418692074911730060e+03,1.470272985226760976e-01,1.503959397175075992e+03,1.548920648155112076e+03,8.462146102672063810e-03
1.530079436386293537e+03,1.564221131567385783e+03,9.788162297580091376e-02,1.515627285976493567e+03,1.493957058688098869e+03,1.727709405029791145e-01
1.520207790680908829e+03,1.430230403928512715e+03,4.413871813445873621e-02,1.570786750100097379e+03,1.519651134255821944e+03,1.498619388432592958e-01
1.561044639366549291e+03,1.476822889738439926e+03,3.888955255486146317e-02,1.413619454707589966e+03,1.429524038457059532e+03,1.724138726203922611e-01
1.504329430478726863e+03,1.588852142447760343e+03,1.493298561421038673e-01,1.492906161555866447e+03,1.436806964418630287e+03,8.197772869325033185e-02
1.581729776161733753e+03,1.597525094980374433e+03,3.320483511170534835e-02,1.556389823723829750e+03,1.529014425293648401e+03,1.189048767173891269e-01
1.463847217797709163e+03,1.491260909418956771e+03,1.734548195178488295e-02,1.543720562076450051e+03,1.409725601252681145e+03,1.008189365330879050e-01
1.418091869854181368e+03,1.565224568768547897e+03,1.345700856531191758e-01,1.517204396010635264e+03,1.449722501560553837e+03,1.173849513304515840e-01
1.460140011327240700e+03,1.450274826841411823e+03,1.871983457742126822e-01,1.407418882646881684e+03,1.508481703245600784e+03,5.148592466677034962e-02
1.422796872372709913e+03,1.519474329646176784e+03,7.752402806369993815e-04,1.470131278256626501e+03,1.445354668654001898e+03,5.907594336525442968e-02
1.565736265261535209e+03,1.580566352066325408e+03,1.005687157423927613e-01,1.512638136898548964e+03,1.476282306980926478e+03,4.987235543212194429e-03
1.409379263877850008e+03,1.506911589760363086e+03,1.595577527049595601e-01,1.459945974484912540e+03,1.584446557380709237e+03,5.950619463246262231e-02
1.525257429662278582e+03,1.518040272597084595e+03,1.202692119802160342e-01,1.502466830654709838e+03,1.585071374573555431e+03,4.753148698618998164e-02
1.509517231183848708e+03,1.407856353445077502e+03,1.417163251833194193e-01,1.534693385056944180e+03,1.513349984915000050e+03,1.094802213315291678e-01
1.563857399134013804e+03,1.471436351726907333e+03,5.730973197022092708e-02,1.431838746675618722e+03,1.506694176997800469e+03,1.110370437021327567e-01
1.439789507935762458e+03,1.415922618031192769e+03,1.802045275588426143e-01,1.410095534030799627e+03,1.402972004926645695e+03,9.329199862267067989e-02
1.571370060491546610e+03,1.461091983668563671e+03,1.403066269722097470e-01,1.467563177412935829e+03,1.595579852680401018e+03,5.749074820606751152e-02
1.470330527886417485e+03,1.466143862396426357e+03,1.065283375494184698e-01,1.421612754555890433e+03,1.514605780806637085e+03,1.261566626651327433e-02
1.550929538305971391e+03,1.554766059242119127e+03,2.791502356909176738e-02,1.435780561714218038e+03,1.558351399255324850e+03,1.921906898440779443e-01
1.459192341375935712e+03,1.407991841737995401e+03,7.330528681645784306e-02,1.577165419233541115e+03,1.512311472055273725e+03,6.670147912122141587e-02
1.576787295912237369e+03,1.485898435686327730e+03,1.323658257893974843e-01,1.473072994242823142e+03,1.575467048312986890e+03,9.720257137187522656e-02
