1.508929803606368978e+03,1.455595501324720317e+03,1.081489152713095564e-01,1.526733112757514846e+03,1.441874669904472739e+03,1.421451176314319220e-01
1.556062952902273537e+03,1.490924415104389254e+03,1.390444998245403685e-01,1.473188116970521833e+03,1.546141624825807639e+03,9.328343056083193696e-02
1.461272706475235964e+03,1.441082068920997472e+03,5.711901191646016895e-02,1.510568914630089012e+03,1.530224554088319792e+03,1.171546581845230306e-01
1.444391576786436190e+03,1.440275742208614702e+03,1.003007657337403324e-01,1.439276115340027445e+03,1.495795659475395496e+03,1.314941564015673255e-02
1.477594251511129642e+03,1.502807011963488321e+03,1.753297244889982787e-01,1.438414459278720642e+03,1.454956101099127864e+03,1.424754244444366089e-02
1.587276729972086059e+03,1.417445873756160836e+03,1.759867364785370203e-01,1.545133924786564194e+03,1.530444625013236873e+03,3.906885140346192525e-02
1.595199084494586714e+03,1.496717106470317276e+03,2.465861804699883558e-02,1.556987340686226162e+03,1.591289902263476051e+03,2.981783703555338297e-02
1.534476735182562606e+03,1.472435242477566590e+03,4.069204396673326701e-02,1.594419672736753228e+03,1.487104111235038545e+03,1.965544209559299052e-02
1.580566821707679537e+03,1.541537324363134303e+03,1.010556173691871777e-02,1.570194283408300407e+03,1.414026501017533974e+03,2.538679095058810065e-02
1.569150174258635843e+03,1.549349244620400896e+03,8.655281040268154868e-02,1.508718865319164479e+03,1.411546297564593488e+03,1.086358286026092579e-01
1.475598808265777734e+03,1.538218584371152929e+03,5.866180288325337916e-03,1.417958173904612977e+03,1.416574203759511420e+03,3.687735463850681794e-02
1.418443401774344920e+03,1.537836082750982769e+03,8.969899385463511732e-02,1.497774648923222458e+03,1.591941437450644116e+03,1.869446419112846258e-01
1.530682180504707276e+03,1.474720024829785643e+03,1.274591356942547105e-01,1.585587269512425109e+03,1.508152167237298727e+03,1.338341598063551574e-01
1.511568152477690091e+03,1.533626960947053476e+03,5.468085008031646488e-02,1.557523639900695343e+03,1.567492486533944430e+03,1.062289644546629136e-01
1.472312952612515573e+03,1.467969732791363640e+03,1.327823395009291307e-01,1.497018845210817744e+03,1.434006708847427035e+03,1.388545862662067254e-01
1.445010900967966336e+03,1.514558773973775033e+03,1.160156429046609455e-01,1.491055872296177313e+03,1.452069014545782920e+03,5.181402667779269611e-02
1.481303983275249720e+03,1.465161431612974866e+03,4.708831593459827415e-03,1.443597153681870623e+03,1.538395502374568423e+03,1.819621625965303358e-01
1.493788049739833696e+03,1.489029009852706395e+03,1.097307435787986674e-01,1.435442676160364726e+03,1.579114065628396702e+03,1.647751715829963992e-01
1.453847115650212345e+03,1.412305786165987911e+03,5.090409891435444811e-02,1.414724733843871491e+03,1.468137696892031954e+03,1.426125000262840614e-01
1.458358554845086474e+03,1.448535084436867692e+03,8.150492943894775688e-02,1.578478637517418520e+03,1.412934639598056719e+03,9.429489487488806887e-02
1.491537279864595575e+03,1.594320521234713624e+03,5.567001962507626966e-02,1.528035323379811871e+03,1.572823933882128813e+03,1.653465738946645891e-01
1.572106782589385375e+03,1.446116840871014801e+03,1.360973120060394725e-01,1.428666463494264235e+03,1.458174489165895238e+03,1.462317767508685418e-01
1.517250580893564347e+03,1.538295502189466106e+03,8.648288523004425687e-02,1.482825383943241377e+03,1.548216481279912614e+03,1.296546885325027543e-01
1.456697572486441913e+03,1.530095371642747978e+03,3.080090842363684620e-02,1.409821784879574807e+03,1.431606730940298803e+03,1.794586240242889985e-01
