1.581825674977346353e+03,1.436090323840536257e+03,1.498309758157674587e-02,1.559352191386380582e+03,1.444815727389263884e+03,6.061971185517428529e-02
1.426633889151850099e+03,1.548223774582652823e+03,1.531366967561355041e-01,1.543448446455045996e+03,1.514972517517829829e+03,9.090912940713005708e-02
1.504682516134753087e+03,1.484474808728627977e+03,8.608145129754114777e-02,1.429429514388338703e+03,1.433904744713241826e+03,1.456613572345832608e-01
1.550081971820407034e+03,1.485290714536988389e+03,1.420520554876073815e-01,1.531749651790829148e+03,1.556446030264755564e+03,9.539156059002817933e-02
1.533802648176782668e+03,1.526875973726767825e+03,1.920277916360246251e-01,1.413850414001967010e+03,1.571395125222351908e+03,2.687556307912221734e-02
1.493550571948996094e+03,1.504581240205669019e+03,1.057334169043662314e-01,1.471414125670575686e+03,1.406734840900569679e+03,6.745323987243399821e-02
1.440969818059558975e+03,1.482977195687888525e+03,9.839477294984823319e-02,1.562565910032741158e+03,1.506528960988734752e+03,6.370092945470141876e-02
1.498153177818214090e+03,1.400285376112551603e+03,1.414720695286533249e-02,1.485540966605510221e+03,1.559390271488712870e+03,5.898711392531554021e-02
1.474476937877011778e+03,1.418452469169350479e+03,5.270787048907344535e-02,1.519970887508689202e+03,1.595027936231423155e+03,3.249612399138376156e-02
1.495480230970317734e+03,1.541878878745042584e+03,9.815169951572955132e-02,1.545632256629426820e+03,1.454851718638884222e+03,8.146577254234448062e-02
1.473178077156118661e+03,1.504869119353039423e+03,1.333664978694606429e-01,1.564245521661311841e+03,1.433820212673076639e+03,8.798828534577396443e-02
1.567583598861852124e+03,1.539232092703393846e+03,1.578137907018029584e-01,1.552103023996056663e+03,1.575340186036326941e+03,1.521513329950803795e-01
1.553729501303901770e+03,1.591093664600585271e+03,7.479761658435121752e-02,1.401428655055799709e+03,1.581836492752169761e+03,1.563709484353550949e-01
1.462798935442532411e+03,1.536582770875083497e+03,1.294657144025872404e-02,1.484051366734506928e+03,1.439506577893431313e+03,1.025710617773559763e-01
1.514525066528790830e+03,1.410625738134591529e+03,5.657725612188879705e-02,1.492627243607629453e+03,1.488305948540527879e+03,9.044454715296508518e-02
1.455209809666139108e+03,1.461770536972759373e+03,1.785982715272976251e-01,1.411099900622544510e+03,1.543846428338467376e+03,1.528018833458724968e-01
1.490568586509280067e+03,1.518518937464674536e+03,4.189811619939518700e-02,1.508288426419043844e+03,1.569069031752794672e+03,1.742187782969962240e-01
1.470595673188878891e+03,1.447024081451492748e+03,8.877433230989659196e-02,1.521554150288773371e+03,1.433655061073448906e+03,1.325199905739600226e-01
1.531479892555951665e+03,1.592994199907225266e+03,1.828418744021014231e-01,1.565690638999225030e+03,1.532993792580952231e+03,1.571736937303823134e-01
1.474070216597606986e+03,1.589009644758558807e+03,4.888951897014618721e-03,1.588361853638289631e+03,1.561567091859213861e+03,1.843940831117374390e-01
1.491818595578286249e+03,1.569680176167537866e+03,1.179175042016619018e-01,1.425629570800546617e+03,1.509942824160145392e+03,7.982749515752415523e-03
1.543864824501808243e+03,1.494464799257680397e+03,1.865574911536530822e-01,1.446086134882044007e+03,1.432943331755802546e+03,1.719377411130097455e-01
1.482598365822766937e+03,1.568295342979679390e+03,4.521986455205261740e-02,1.531831679414112159e+03,1.407105760966072694e+03,5.430303229166905804e-02
1.581284653832867662e+03,1.426222128469582685e+03,1.076957438024982588e-01,1.426494797763349652e+03,1.456306763569698660e+03,9.341614101437693829e-02
