1.423654885173786624e+03,1.463085670184836772e+03,1.077592795080597882e-01,1.517302586962016676e+03,1.545050855963928143e+03,1.917865911856959371e-01
1.527984204265504786e+03,1.472742154188524637e+03,1.404271037075707496e-01,1.404021509237498776e+03,1.500264876385340358e+03,1.187611400867335382e-01
1.428670657481809258e+03,1.514039354083575972e+03,1.183523121324786265e-01,1.565788005843472547e+03,1.591216726944644734e+03,1.451540643815124598e-01
1.588933783409916714e+03,1.487720302692463974e+03,1.069875627979796351e-01,1.400939095238509481e+03,1.528798039845927406e+03,7.694505016036051748e-03
1.504369664350014318e+03,1.597674767611845255e+03,8.318442532882255880e-02,1.535563307359245982e+03,1.484771009711635998e+03,5.552901725088074669e-02
1.482932387998104787e+03,1.420408962149605713e+03,1.268210125379438669e-01,1.454001594638433062e+03,1.521278642825584939e+03,2.360053960587795568e-02
1.452911122420925494e+03,1.441775351218966989e+03,8.592004801298247507e-02,1.547038804424518958e+03,1.403838639661866637e+03,5.814699181051254800e-02
1.554846737886843357e+03,1.432261903576999202e+03,1.750992192454191576e-01,1.592437709023487741e+03,1.460314963334909862e+03,2.331213310275792247e-02
1.491230066443309624e+03,1.530621665093079628e+03,1.892147405580058561e-01,1.449750628703991651e+03,1.532034707498537045e+03,6.243585127182751937e-02
1.513686789773729743e+03,1.450658320507956432e+03,7.528856616402347657e-02,1.515231466883567464e+03,1.458015521442088811e+03,8.134034876383725021e-02
1.403757960087270931e+03,1.493262154571261362e+03,1.554548477064748857e-01,1.518408386254367770e+03,1.523603085799768223e+03,1.259533145471993833e-02
1.523527099415175371e+03,1.448885118400320607e+03,1.038482746510429877e-01,1.514450381158174650e+03,1.485753740189153177e+03,1.359665826892880458e-01
1.522419144544484197e+03,1.431793916729104012e+03,1.115352887527710085e-01,1.444616326528123636e+03,1.427094812844489979e+03,1.112519353780418857e-01
1.523386799374951352e+03,1.422075028232861087e+03,1.817404749404770425e-01,1.590549802303396973e+03,1.459656465191206053e+03,5.210910469220604579e-02
1.588749615702924757e+03,1.531265917893054620e+03,1.394789741090366429e-02,1.489425075723525424e+03,1.513992982140252934e+03,1.027395150485089365e-01
1.536364059820696639e+03,1.427636590269722774e+03,1.710779799092397926e-02,1.569281734494225475e+03,1.518174552249634644e+03,1.844517615457457946e-02
1.471901580114757280e+03,1.439316472336010747e+03,3.969873054117872141e-03,1.539895855063500903e+03,1.514865049769915686e+03,1.130868299562549500e-01
1.487406390759868373e+03,1.473745034132192814e+03,1.634845243754043942e-01,1.459487390171026618e+03,1.530640163971426773e+03,1.824668817071476989e-01
1.539526239185453051e+03,1.564198645969587005e+03,1.527907207578345361e-01,1.562759563940495354e+03,1.530420654000337890e+03,6.255086754267966120e-02
1.412045094325854052e+03,1.419420255158612235e+03,1.708264858416300713e-01,1.479301148169397038e+03,1.486283687086794771e+03,1.310457216639671907e-01
1.533353343089133432e+03,1.567588981499760848e+03,1.921512621641670859e-01,1.576220639422232352e+03,1.579309319170212575e+03,2.587844976802980423e-02
1.534127573923631871e+03,1.419219681578792688e+03,1.569144171497890983e-01,1.516254574527171826e+03,1.473512374009579389e+03,1.406505176265876178e-01
1.442076512214768172e+03,1.595291893002679217e+03,9.061126088981959203e-02,1.576347072370970636e+03,1.487172985053125331e+03,5.682475346919074050e-02
1.425785259530970734e+03,1.493730240329540266e+03,1.532565453833763247e-01,1.538506318015553234e+03,1.578384671003134372e+03,3.596953981766665837e-02
