1.434633084299189704e+03,1.510948172588511625e+03,1.898758648779679259e-01,1.494524261833154696e+03,1.493097934963507214e+03,1.010677788483649309e-01
1.414989717402621409e+03,1.524986168812819642e+03,1.074488008636167724e-01,1.478556234964426039e+03,1.552598728255073183e+03,1.185094181326557111e-01
1.520148544275553832e+03,1.579100233211229124e+03,1.909861274704606482e-01,1.523785985328818697e+03,1.550564039096082524e+03,1.277603508543665757e-02
1.433594436743680717e+03,1.472570717686625358e+03,1.403537921497420016e-01,1.487353258387902542e+03,1.596241983826252181e+03,1.060434251897083846e-01
1.546676033502114024e+03,1.527511414603747426e+03,1.369987343470392138e-01,1.452184431458899098e+03,1.594655598825786228e+03,2.536576565749630238e-02
1.481688772030403015e+03,1.438289280423792661e+03,4.242907323957715443e-02,1.482494442332551444e+03,1.408018224928233622e+03,1.206691327039647321e-01
1.505581764683583970e+03,1.499558822923461094e+03,1.916910409382763525e-01,1.483806806910460182e+03,1.403194255506312174e+03,7.140257867196508901e-02
1.587514316790188332e+03,1.436489080914241413e+03,1.223307748795567952e-03,1.580484371175228262e+03,1.508658063004706719e+03,1.507489375242506979e-01
1.504339224488991704e+03,1.583676607827952466e+03,4.967297069697614725e-02,1.595923252408097142e+03,1.406775523579681931e+03,9.529655401499437586e-03
1.421638676577446176e+03,1.486364414268245582e+03,8.537111775280345483e-02,1.524713767881382864e+03,1.531496927167054537e+03,2.156273706937968451e-02
1.431644681436959900e+03,1.566037620419669338e+03,1.530314788400375658e-01,1.416636824514172304e+03,1.506980520332890592e+03,1.343076442198287146e-01
1.509040530340642590e+03,1.483355260935672504e+03,3.881537363053157857e-02,1.546599743519198910e+03,1.533311679220051928e+03,1.010520171188026284e-01
1.504880816013694584e+03,1.580933517748673466e+03,1.694483255660126364e-01,1.535737080495796818e+03,1.488268140874534083e+03,1.122415208470555481e-01
1.527522048825198681e+03,1.480965043462181256e+03,1.930902714343243898e-01,1.565204573405043902e+03,1.454494291744747215e+03,1.656614808814606821e-01
1.480299088718054463e+03,1.466234900618224628e+03,3.217034887154292949e-02,1.469490267342211155e+03,1.589933787989568827e+03,9.576706150199038037e-02
1.529961021803868334e+03,1.514427754054549723e+03,1.172862456249554874e-01,1.411776018831624697e+03,1.545653888038649256e+03,1.590714853061403200e-01
1.479380000580346632e+03,1.569088729818822685e+03,1.764416151051944161e-03,1.522364363291058453e+03,1.401264787453096460e+03,1.001861023333735917e-01
1.524783222709644633e+03,1.572202862350614396e+03,7.590309385262559994e-02,1.424802923662654393e+03,1.419865552978834785e+03,1.819611826133258337e-01
1.553480993418024809e+03,1.519137623413666915e+03,8.670807098731171669e-03,1.551905905832666349e+03,1.526338449024995953e+03,1.309509617214938137e-01
1.435794782008226093e+03,1.416932322204082084e+03,1.878383709628698162e-01,1.558884663515328384e+03,1.457607365399541550e+03,2.920244663485388123e-02
1.475115153717508520e+03,1.519453321463834982e+03,8.563719385783712112e-02,1.481725357349979504e+03,1.481524335458331507e+03,7.157984859038914183e-02
1.500506611865386958e+03,1.449090741716620414e+03,1.863312584630240631e-01,1.588759501176609092e+03,1.556306224779541935e+03,1.699945072245189204e-01
1.537333415983269106e+03,1.546518689717993539e+03,1.543908193054541744e-01,1.434755958751055232e+03,1.470829107635873015e+03,6.877834031780248603e-02
1.450735929732276645e+03,1.578930258463347855e+03,1.700955060192324286e-01,1.588517169945396063e+03,1.585161719455851880e+03,3.711512107791796466e-02
